Temperature_Internal,Humidity_Internal,Temperature_External,Moisture_A,Moisture_B,Moisture_C,Time
1,1,0,0,0,0,2014-06-19 13:30:52
1,1,0,0,0,0,2014-06-19 13:31:32
1,1,0,0,0,0,2014-06-19 13:32:12
1,1,0,0,0,0,2014-06-19 13:32:53
1,1,0,0,0,0,2014-06-19 13:33:33
1,1,0,0,0,0,2014-06-19 13:34:13
1,1,0,0,0,0,2014-06-19 13:34:53
1,1,0,0,0,0,2014-06-19 13:35:33
1,1,0,0,0,0,2014-06-19 13:36:13
1,1,0,0,0,0,2014-06-19 13:36:52
1,1,0,0,0,0,2014-06-19 13:37:33
1,1,0,0,0,0,2014-06-19 13:38:12
1,1,0,0,0,0,2014-06-19 13:38:52
1,1,0,0,0,0,2014-06-19 13:39:32
1,1,0,0,0,0,2014-06-19 13:40:13
1,1,0,0,0,0,2014-06-19 13:40:53
1,1,0,0,0,0,2014-06-19 13:41:32
1,1,0,0,0,0,2014-06-19 13:42:12
1,1,0,0,0,0,2014-06-19 13:42:52
1,1,0,0,0,0,2014-06-19 13:43:33
1,1,0,0,0,0,2014-06-19 13:44:14
1,1,0,0,0,0,2014-06-19 13:44:53
1,1,0,0,0,0,2014-06-19 13:45:33
1,1,0,0,0,0,2014-06-19 13:46:12
1,1,0,0,0,0,2014-06-19 13:46:53
1,1,0,0,0,0,2014-06-19 13:47:32
1,1,0,0,0,0,2014-06-19 13:48:13
1,1,0,0,0,0,2014-06-19 13:48:53
1,1,0,0,0,0,2014-06-19 13:49:33
1,1,0,0,0,0,2014-06-19 13:50:13
1,1,0,0,0,0,2014-06-19 13:50:53
1,1,0,0,0,0,2014-06-19 13:51:32
1,1,0,0,0,0,2014-06-19 13:52:12
1,1,0,0,0,0,2014-06-19 13:52:52
1,1,0,0,0,0,2014-06-19 13:53:32
1,1,0,0,0,0,2014-06-19 13:54:12
1,1,0,0,0,0,2014-06-19 13:54:52
1,1,0,0,0,0,2014-06-19 13:55:33
1,1,0,0,0,0,2014-06-19 13:56:12
1,1,0,0,0,0,2014-06-19 13:56:53
1,1,0,0,0,0,2014-06-19 13:57:34
1,1,0,0,0,0,2014-06-19 13:58:12
1,1,0,0,0,0,2014-06-19 13:58:52
1,1,0,0,0,0,2014-06-19 13:59:32
1,1,0,0,0,0,2014-06-19 14:00:15
1,1,0,0,0,0,2014-06-19 14:00:53
1,1,0,0,0,0,2014-06-19 14:01:32
1,1,0,0,0,0,2014-06-19 14:02:13
1,1,0,0,0,0,2014-06-19 14:02:53
1,1,0,0,0,0,2014-06-19 14:03:32
1,1,0,0,0,0,2014-06-19 14:04:12
1,1,0,0,0,0,2014-06-19 14:04:53
1,1,0,0,0,0,2014-06-19 14:05:34
1,1,0,0,0,0,2014-06-19 14:06:13
1,1,0,0,0,0,2014-06-19 14:06:55
1,1,0,0,0,0,2014-06-19 14:07:32
1,1,0,0,0,0,2014-06-19 14:08:12
1,1,0,0,0,0,2014-06-19 14:08:52
1,1,0,0,0,0,2014-06-19 14:09:32
1,1,0,0,0,0,2014-06-19 14:10:12
1,1,0,0,0,0,2014-06-19 14:10:53
1,1,0,0,0,0,2014-06-19 14:11:32
1,1,0,0,0,0,2014-06-19 14:12:13
1,1,0,0,0,0,2014-06-19 14:12:58
1,1,0,0,0,0,2014-06-19 14:13:33
1,1,0,0,0,0,2014-06-19 14:14:13
1,1,0,0,0,0,2014-06-19 14:14:52
1,1,0,0,0,0,2014-06-19 14:15:33
1,1,0,0,0,0,2014-06-19 14:16:13
1,1,0,0,0,0,2014-06-19 14:16:53
1,1,0,0,0,0,2014-06-19 14:17:32
1,1,0,0,0,0,2014-06-19 14:18:13
1,1,0,0,0,0,2014-06-19 14:18:52
1,1,0,0,0,0,2014-06-19 14:19:32
1,1,0,0,0,0,2014-06-19 14:20:13
1,1,0,0,0,0,2014-06-19 14:20:52
1,1,0,0,0,0,2014-06-19 14:21:32
1,1,0,0,0,0,2014-06-19 14:22:12
1,1,0,0,0,0,2014-06-19 14:22:52
1,1,0,0,0,0,2014-06-19 14:23:32
1,1,0,0,0,0,2014-06-19 14:24:12
1,1,0,0,0,0,2014-06-19 14:24:52
1,1,0,0,0,0,2014-06-19 14:25:32
1,1,0,0,0,0,2014-06-19 14:26:12
1,1,0,0,0,0,2014-06-19 14:26:52
1,1,0,0,0,0,2014-06-19 14:27:32
1,1,0,0,0,0,2014-06-19 14:28:12
1,1,0,0,0,0,2014-06-19 14:28:52
1,1,0,0,0,0,2014-06-19 14:29:33
1,1,0,0,0,0,2014-06-19 14:30:12
1,1,0,0,0,0,2014-06-19 14:30:52
1,1,0,0,0,0,2014-06-19 14:31:32
1,1,0,0,0,0,2014-06-19 14:32:21
1,1,0,0,0,0,2014-06-19 14:33:02
1,1,0,0,0,0,2014-06-19 14:33:32
1,1,0,0,0,0,2014-06-19 14:34:13
1,1,0,0,0,0,2014-06-19 14:34:53
1,1,0,0,0,0,2014-06-19 14:35:33
1,1,0,0,0,0,2014-06-19 14:36:13
1,1,0,0,0,0,2014-06-19 14:36:52
1,1,0,0,0,0,2014-06-19 14:37:33
1,1,0,0,0,0,2014-06-19 14:38:12
1,1,0,0,0,0,2014-06-19 14:38:52
1,1,0,0,0,0,2014-06-19 14:39:35
1,1,0,0,0,0,2014-06-19 14:40:12
1,1,0,0,0,0,2014-06-19 14:40:52
1,1,0,0,0,0,2014-06-19 14:41:32
1,1,0,0,0,0,2014-06-19 14:42:13
1,1,0,0,0,0,2014-06-19 14:42:52
1,1,0,0,0,0,2014-06-19 14:43:32
1,1,0,0,0,0,2014-06-19 14:44:12
1,1,0,0,0,0,2014-06-19 14:44:52
1,1,0,0,0,0,2014-06-19 14:45:32
1,1,0,0,0,0,2014-06-19 14:46:12
1,1,0,0,0,0,2014-06-19 14:46:52
1,1,0,0,0,0,2014-06-19 14:47:32
1,1,0,0,0,0,2014-06-19 14:48:12
1,1,0,0,0,0,2014-06-19 14:48:52
1,1,0,0,0,0,2014-06-19 14:49:32
1,1,0,0,0,0,2014-06-19 14:50:13
1,1,0,0,0,0,2014-06-19 14:50:54
1,1,0,0,0,0,2014-06-19 14:51:32
1,1,0,0,0,0,2014-06-19 14:52:12
1,1,0,0,0,0,2014-06-19 14:52:52
1,1,0,0,0,0,2014-06-19 14:53:32
1,1,0,0,0,0,2014-06-19 14:54:12
1,1,0,0,0,0,2014-06-19 14:54:52
1,1,0,0,0,0,2014-06-19 14:55:32
1,1,0,0,0,0,2014-06-19 14:56:12
1,1,0,0,0,0,2014-06-19 14:56:52
1,1,0,0,0,0,2014-06-19 14:57:32
1,1,0,0,0,0,2014-06-19 14:58:18
1,1,0,0,0,0,2014-06-19 14:58:52
1,1,0,0,0,0,2014-06-19 14:59:32
1,1,0,0,0,0,2014-06-19 15:00:12
1,1,0,0,0,0,2014-06-19 15:00:53
1,1,0,0,0,0,2014-06-19 15:01:32
1,1,0,0,0,0,2014-06-19 15:02:14
1,1,0,0,0,0,2014-06-19 15:02:52
1,1,0,0,0,0,2014-06-19 15:03:32
1,1,0,0,0,0,2014-06-19 15:04:12
1,1,0,0,0,0,2014-06-19 15:04:52
1,1,0,0,0,0,2014-06-19 15:05:32
1,1,0,0,0,0,2014-06-19 15:06:12
1,1,0,0,0,0,2014-06-19 15:06:53
1,1,0,0,0,0,2014-06-19 15:07:32
1,1,0,0,0,0,2014-06-19 15:08:12
1,1,0,0,0,0,2014-06-19 15:08:53
1,1,0,0,0,0,2014-06-19 15:09:32
1,1,0,0,0,0,2014-06-19 15:10:12
1,1,0,0,0,0,2014-06-19 15:10:52
1,1,0,0,0,0,2014-06-19 15:11:33
1,1,0,0,0,0,2014-06-19 15:12:12
1,1,0,0,0,0,2014-06-19 15:12:52
1,1,0,0,0,0,2014-06-19 15:13:32
1,1,0,0,0,0,2014-06-19 15:14:12
1,1,0,0,0,0,2014-06-19 15:14:54
1,1,0,0,0,0,2014-06-19 15:15:32
1,1,0,0,0,0,2014-06-19 15:16:13
1,1,0,0,0,0,2014-06-19 15:16:52
1,1,0,0,0,0,2014-06-19 15:17:33
1,1,0,0,0,0,2014-06-19 15:18:13
1,1,0,0,0,0,2014-06-19 15:18:54
1,1,0,0,0,0,2014-06-19 15:19:32
1,1,0,0,0,0,2014-06-19 15:20:12
1,1,0,0,0,0,2014-06-19 15:20:52
1,1,0,0,0,0,2014-06-19 15:21:34
1,1,0,0,0,0,2014-06-19 15:22:12
1,1,0,0,0,0,2014-06-19 15:22:52
1,1,0,0,0,0,2014-06-19 15:23:32
1,1,0,0,0,0,2014-06-19 15:24:12
1,1,0,0,0,0,2014-06-19 15:24:52
1,1,0,0,0,0,2014-06-19 15:25:33
1,1,0,0,0,0,2014-06-19 15:26:14
1,1,0,0,0,0,2014-06-19 15:26:52
1,1,0,0,0,0,2014-06-19 15:27:33
1,1,0,0,0,0,2014-06-19 15:28:12
1,1,0,0,0,0,2014-06-19 15:28:53
1,1,0,0,0,0,2014-06-19 15:29:32
1,1,0,0,0,0,2014-06-19 15:30:12
1,1,0,0,0,0,2014-06-19 15:30:52
1,1,0,0,0,0,2014-06-19 15:31:32
1,1,0,0,0,0,2014-06-19 15:32:12
1,1,0,0,0,0,2014-06-19 15:32:52
1,1,0,0,0,0,2014-06-19 15:33:32
1,1,0,0,0,0,2014-06-19 15:34:12
1,1,0,0,0,0,2014-06-19 15:34:52
1,1,0,0,0,0,2014-06-19 15:35:32
1,1,0,0,0,0,2014-06-19 15:36:12
1,1,0,0,0,0,2014-06-19 15:36:52
1,1,0,0,0,0,2014-06-19 15:37:32
1,1,0,0,0,0,2014-06-19 15:38:12
1,1,0,0,0,0,2014-06-19 15:38:52
1,1,0,0,0,0,2014-06-19 15:39:32
1,1,0,0,0,0,2014-06-19 15:40:13
1,1,0,0,0,0,2014-06-19 15:40:52
1,1,0,0,0,0,2014-06-19 15:41:32
1,1,0,0,0,0,2014-06-19 15:42:12
1,1,0,0,0,0,2014-06-19 15:42:52
1,1,0,0,0,0,2014-06-19 15:43:32
1,1,0,0,0,0,2014-06-19 15:44:12
1,1,0,0,0,0,2014-06-19 15:44:52
1,1,0,0,0,0,2014-06-19 15:45:32
1,1,0,0,0,0,2014-06-19 15:46:12
1,1,0,0,0,0,2014-06-19 15:46:52
1,1,0,0,0,0,2014-06-19 15:47:32
1,1,0,0,0,0,2014-06-19 15:48:12
1,1,0,0,0,0,2014-06-19 15:48:52
1,1,0,0,0,0,2014-06-19 15:49:32
1,1,0,0,0,0,2014-06-19 15:50:12
1,1,0,0,0,0,2014-06-19 15:50:52
1,1,0,0,0,0,2014-06-19 15:51:32
1,1,0,0,0,0,2014-06-19 15:52:13
1,1,0,0,0,0,2014-06-19 15:52:52
1,1,0,0,0,0,2014-06-19 15:53:32
1,1,0,0,0,0,2014-06-19 15:54:12
1,1,0,0,0,0,2014-06-19 15:54:52
1,1,0,0,0,0,2014-06-19 15:55:32
1,1,0,0,0,0,2014-06-19 15:56:12
1,1,0,0,0,0,2014-06-19 15:56:52
1,1,0,0,0,0,2014-06-19 15:57:32
1,1,0,0,0,0,2014-06-19 15:58:12
1,1,0,0,0,0,2014-06-19 15:58:52
1,1,0,0,0,0,2014-06-19 15:59:32
1,1,0,0,0,0,2014-06-19 16:00:12
1,1,0,0,0,0,2014-06-19 16:00:52
1,1,0,0,0,0,2014-06-19 16:01:32
1,1,0,0,0,0,2014-06-19 16:02:12
1,1,0,0,0,0,2014-06-19 16:02:52
1,1,0,0,0,0,2014-06-19 16:03:32
1,1,0,0,0,0,2014-06-19 16:04:12
1,1,0,0,0,0,2014-06-19 16:04:52
1,1,0,0,0,0,2014-06-19 16:05:32
1,1,0,0,0,0,2014-06-19 16:06:12
1,1,0,0,0,0,2014-06-19 16:06:52
1,1,0,0,0,0,2014-06-19 16:07:32
1,1,0,0,0,0,2014-06-19 16:08:12
1,1,0,0,0,0,2014-06-19 16:08:52
1,1,0,0,0,0,2014-06-19 16:09:32
1,1,0,0,0,0,2014-06-19 16:10:12
1,1,0,0,0,0,2014-06-19 16:10:52
1,1,0,0,0,0,2014-06-19 16:11:32
1,1,0,0,0,0,2014-06-19 16:12:12
1,1,0,0,0,0,2014-06-19 16:12:55
1,1,0,0,0,0,2014-06-19 16:13:32
1,1,0,0,0,0,2014-06-19 16:14:12
1,1,0,0,0,0,2014-06-19 16:14:52
1,1,0,0,0,0,2014-06-19 16:15:32
1,1,0,0,0,0,2014-06-19 16:16:12
1,1,0,0,0,0,2014-06-19 16:16:52
1,1,0,0,0,0,2014-06-19 16:17:32
1,1,0,0,0,0,2014-06-19 16:18:12
1,1,0,0,0,0,2014-06-19 16:18:52
1,1,0,0,0,0,2014-06-19 16:19:32
1,1,0,0,0,0,2014-06-19 16:20:12
1,1,0,0,0,0,2014-06-19 16:20:52
1,1,0,0,0,0,2014-06-19 16:21:32
1,1,0,0,0,0,2014-06-19 16:22:13
1,1,0,0,0,0,2014-06-19 16:22:52
1,1,0,0,0,0,2014-06-19 16:23:32
1,1,0,0,0,0,2014-06-19 16:24:14
1,1,0,0,0,0,2014-06-19 16:24:52
1,1,0,0,0,0,2014-06-19 16:25:32
1,1,0,0,0,0,2014-06-19 16:26:14
1,1,0,0,0,0,2014-06-19 16:26:52
1,1,0,0,0,0,2014-06-19 16:27:32
1,1,0,0,0,0,2014-06-19 16:28:12
1,1,0,0,0,0,2014-06-19 16:28:52
1,1,0,0,0,0,2014-06-19 16:29:32
1,1,0,0,0,0,2014-06-19 16:30:12
1,1,0,0,0,0,2014-06-19 16:30:52
1,1,0,0,0,0,2014-06-19 16:31:32
1,1,0,0,0,0,2014-06-19 16:32:12
1,1,0,0,0,0,2014-06-19 16:32:52
1,1,0,0,0,0,2014-06-19 16:33:34
1,1,0,0,0,0,2014-06-19 16:34:13
1,1,0,0,0,0,2014-06-19 16:34:56
1,1,0,0,0,0,2014-06-19 16:35:32
1,1,0,0,0,0,2014-06-19 16:36:12
1,1,0,0,0,0,2014-06-19 16:36:52
1,1,0,0,0,0,2014-06-19 16:37:32
1,1,0,0,0,0,2014-06-19 16:38:12
1,1,0,0,0,0,2014-06-19 16:38:52
1,1,0,0,0,0,2014-06-19 16:39:32
1,1,0,0,0,0,2014-06-19 16:40:12
1,1,0,0,0,0,2014-06-19 16:40:52
1,1,0,0,0,0,2014-06-19 16:41:32
1,1,0,0,0,0,2014-06-19 16:42:14
1,1,0,0,0,0,2014-06-19 16:42:54
1,1,0,0,0,0,2014-06-19 16:43:34
1,1,0,0,0,0,2014-06-19 16:44:12
1,1,0,0,0,0,2014-06-19 16:44:54
1,1,0,0,0,0,2014-06-19 16:45:33
1,1,0,0,0,0,2014-06-19 16:46:13
1,1,0,0,0,0,2014-06-19 16:46:53
1,1,0,0,0,0,2014-06-19 16:47:33
1,1,0,0,0,0,2014-06-19 16:48:12
1,1,0,0,0,0,2014-06-19 16:48:54
1,1,0,0,0,0,2014-06-19 16:49:32
1,1,0,0,0,0,2014-06-19 16:50:13
1,1,0,0,0,0,2014-06-19 16:50:52
1,1,0,0,0,0,2014-06-19 16:51:32
1,1,0,0,0,0,2014-06-19 16:52:12
1,1,0,0,0,0,2014-06-19 16:52:52
1,1,0,0,0,0,2014-06-19 16:53:32
1,1,0,0,0,0,2014-06-19 16:54:12
1,1,0,0,0,0,2014-06-19 16:54:52
1,1,0,0,0,0,2014-06-19 16:55:33
1,1,0,0,0,0,2014-06-19 16:56:12
1,1,0,0,0,0,2014-06-19 16:56:52
1,1,0,0,0,0,2014-06-19 16:57:32
1,1,0,0,0,0,2014-06-19 16:58:12
1,1,0,0,0,0,2014-06-19 16:58:52
1,1,0,0,0,0,2014-06-19 16:59:32
1,1,0,0,0,0,2014-06-19 17:00:12
1,1,0,0,0,0,2014-06-19 17:00:52
1,1,0,0,0,0,2014-06-19 17:01:32
1,1,0,0,0,0,2014-06-19 17:02:12
1,1,0,0,0,0,2014-06-19 17:02:52
1,1,0,0,0,0,2014-06-19 17:03:32
1,1,0,0,0,0,2014-06-19 17:04:12
1,1,0,0,0,0,2014-06-19 17:04:52
1,1,0,0,0,0,2014-06-19 17:05:32
1,1,0,0,0,0,2014-06-19 17:06:12
1,1,0,0,0,0,2014-06-19 17:06:52
1,1,0,0,0,0,2014-06-19 17:07:32
77.36,36.1,0,30,22,15,2014-07-09 16:16:19
86.18,38.7,0,671,484,251,2014-07-10 18:34:12
90.32,33.2,0,708,462,197,2014-07-10 18:49:31
92.66,30,0,623,481,167,2014-07-10 19:04:52
94.64,29.1,0,565,384,95,2014-07-10 19:20:11
98.42,27.7,0,539,321,91,2014-07-10 19:35:30
102.2,26.3,0,474,282,88,2014-07-10 19:51:33
104,24.8,0,478,225,91,2014-07-10 20:06:51
96.44,27.6,0,457,204,91,2014-07-10 20:22:10
93.92,28.8,0,440,199,92,2014-07-10 20:37:27
92.12,31.3,0,472,211,82,2014-07-10 20:52:47
88.52,36.9,0,478,212,85,2014-07-10 21:08:47
87.62,35.8,0,485,216,81,2014-07-10 21:24:05
87.62,36.4,0,528,242,88,2014-07-10 21:39:23
89.6,34,0,536,250,78,2014-07-10 21:54:40
92.84,31.3,0,604,242,77,2014-07-10 22:10:00
95,30,0,616,236,81,2014-07-10 22:26:01
97.16,29.2,0,603,240,67,2014-07-10 22:41:20
94.28,28.8,0,610,211,73,2014-07-10 22:56:37
89.6,32.8,0,617,255,76,2014-07-10 23:11:54
92.66,31.8,0,628,242,76,2014-07-10 23:27:11
92.84,29.9,0,621,267,77,2014-07-10 23:43:13
87.8,33,0,652,293,79,2014-07-10 23:58:31
87.8,33.4,0,647,270,69,2014-07-11 00:13:47
85.46,34.9,0,612,244,71,2014-07-11 00:29:04
83.84,36.6,0,603,264,68,2014-07-11 00:44:20
82.04,38.6,0,608,253,69,2014-07-11 01:00:19
80.78,41.2,0,605,267,74,2014-07-11 01:15:35
80.42,42.9,0,604,275,66,2014-07-11 01:30:50
80.78,44.3,0,600,260,62,2014-07-11 01:46:06
80.42,45.3,0,618,278,66,2014-07-11 02:01:21
79.7,47.2,0,629,274,70,2014-07-11 02:17:19
79.52,47.8,0,631,295,65,2014-07-11 02:32:35
79.34,48.1,0,653,350,71,2014-07-11 02:47:50
78.98,48.6,0,657,339,75,2014-07-11 03:03:05
78.08,49.2,0,668,353,74,2014-07-11 03:18:21
76.64,51.5,0,659,348,71,2014-07-11 03:34:19
75.92,53.9,0,672,367,79,2014-07-11 03:49:36
77,53.9,0,688,402,77,2014-07-11 04:04:51
77.54,54.8,0,678,422,80,2014-07-11 04:20:06
76.64,56.2,0,673,394,72,2014-07-11 04:35:20
75.2,59.3,0,684,409,85,2014-07-11 04:51:18
74.12,60.1,0,693,428,78,2014-07-11 05:06:34
73.76,58.3,0,683,431,83,2014-07-11 05:21:49
72.86,59.5,0,682,438,80,2014-07-11 05:37:04
71.78,61.8,0,656,420,64,2014-07-11 05:52:20
71.06,62.9,0,675,442,72,2014-07-11 06:08:21
70.52,62.8,0,670,433,71,2014-07-11 06:23:37
70.16,62,0,643,417,60,2014-07-11 06:38:52
69.62,62.2,0,646,400,60,2014-07-11 06:54:07
69.26,62.3,0,637,413,62,2014-07-11 07:09:22
68.36,61.9,0,642,407,62,2014-07-11 07:25:20
67.82,63.2,0,666,417,70,2014-07-11 07:40:36
67.46,63.7,0,662,417,59,2014-07-11 07:55:51
67.1,64.3,0,655,422,63,2014-07-11 08:11:06
66.92,65.4,0,654,382,60,2014-07-11 08:26:22
66.56,65.9,0,660,410,68,2014-07-11 08:42:22
66.56,65.5,0,660,404,63,2014-07-11 08:57:37
66.2,65.7,0,662,421,62,2014-07-11 09:12:52
66.02,65.2,0,646,382,55,2014-07-11 09:28:08
65.84,65.6,0,651,385,62,2014-07-11 09:43:24
65.66,66.2,0,647,382,58,2014-07-11 09:59:25
65.66,66.4,0,657,398,61,2014-07-11 10:14:41
66.2,67.4,0,648,387,60,2014-07-11 10:29:56
69.26,63.9,0,652,412,60,2014-07-11 10:45:13
73.4,58,0,654,418,69,2014-07-11 11:00:30
77.36,52.5,0,674,438,73,2014-07-11 11:16:34
81.5,46.7,0,655,418,67,2014-07-11 11:31:56
84.92,42.8,0,661,405,66,2014-07-11 11:47:14
88.52,38.4,0,656,431,59,2014-07-11 12:02:31
91.04,35.2,0,656,425,66,2014-07-11 12:17:48
93.74,33.8,0,647,423,60,2014-07-11 12:33:49
96.08,31.7,0,663,415,63,2014-07-11 12:49:06
96.62,30.8,0,669,431,60,2014-07-11 13:04:23
96.8,31.3,0,649,405,69,2014-07-11 13:19:42
97.52,30.4,0,663,436,63,2014-07-11 13:35:01
99.68,28,0,656,425,68,2014-07-11 13:51:04
101.3,26,0,660,420,59,2014-07-11 14:06:24
101.66,26,0,663,409,64,2014-07-11 14:21:43
102.56,26.1,0,655,412,71,2014-07-11 14:37:02
102.74,25.4,0,647,396,69,2014-07-11 14:52:20
101.66,26.2,0,636,381,65,2014-07-11 15:08:27
101.3,26.5,0,648,392,71,2014-07-11 15:23:46
100.76,25.1,0,649,393,68,2014-07-11 15:39:05
93.74,28.3,0,656,406,63,2014-07-11 15:54:24
92.48,29,0,648,400,65,2014-07-11 16:09:43
97.88,26.9,0,657,385,69,2014-07-11 16:25:45
98.06,27.5,0,643,404,69,2014-07-11 16:41:09
97.88,26.8,0,664,402,69,2014-07-11 16:56:28
99.32,26.6,0,647,407,64,2014-07-11 17:15:09
97.7,26.9,0,666,417,63,2014-07-11 17:30:29
95.72,29.3,0,652,400,68,2014-07-11 17:45:47
96.98,27.9,0,650,410,67,2014-07-11 18:01:06
98.42,26.8,0,659,409,68,2014-07-11 18:16:24
98.78,27.8,0,656,403,61,2014-07-11 18:32:24
99.32,27.9,0,652,405,62,2014-07-11 18:47:42
99.68,26.5,0,650,411,68,2014-07-11 19:03:00
97.7,27.7,0,662,402,66,2014-07-11 19:18:18
100.4,25.5,0,657,395,60,2014-07-11 19:33:35
100.58,25.8,0,648,397,63,2014-07-11 19:49:35
99.14,27.4,0,672,419,63,2014-07-11 20:04:54
99.14,27.5,0,687,439,72,2014-07-11 20:20:14
99.68,26.4,0,683,434,72,2014-07-11 20:35:33
96.62,27.6,0,674,410,65,2014-07-11 20:50:50
97.52,27.1,0,676,404,72,2014-07-11 21:06:53
98.6,27.2,0,672,433,71,2014-07-11 21:22:11
97.52,26.7,0,683,421,68,2014-07-11 21:37:29
96.8,27.5,0,673,428,69,2014-07-11 21:52:47
98.06,26.7,0,660,425,67,2014-07-11 22:08:04
96.08,28.4,0,688,416,62,2014-07-11 22:24:06
96.62,28.8,0,677,397,69,2014-07-11 22:39:26
95.54,28.6,0,678,422,67,2014-07-11 22:54:45
94.1,28.7,0,664,415,61,2014-07-11 23:10:01
89.06,32.7,0,666,412,62,2014-07-11 23:25:18
86.18,36.5,0,675,408,62,2014-07-11 23:41:17
85.1,37.1,0,675,423,62,2014-07-11 23:56:33
84.56,38.2,0,684,439,67,2014-07-12 00:11:49
83.66,38.7,0,694,456,71,2014-07-12 00:27:05
83.12,39.9,0,688,454,66,2014-07-12 00:42:21
82.4,41.1,0,672,415,65,2014-07-12 00:58:19
81.68,41.9,0,682,448,74,2014-07-12 01:13:35
81.14,43.5,0,688,432,59,2014-07-12 01:32:14
80.42,43.1,0,682,419,70,2014-07-12 01:47:30
80.06,44.1,0,688,439,74,2014-07-12 02:02:45
78.8,46.3,0,672,433,73,2014-07-12 02:18:01
78.08,47.7,0,682,412,74,2014-07-12 02:33:17
77.72,49.4,0,684,431,69,2014-07-12 02:49:15
77.54,49.9,0,677,405,58,2014-07-12 03:04:31
77.36,50.3,0,657,402,56,2014-07-12 03:19:46
76.28,51.7,0,668,427,69,2014-07-12 03:35:03
75.02,53.6,0,688,425,72,2014-07-12 03:50:19
74.12,54.5,0,678,416,65,2014-07-12 04:06:16
73.4,56.7,0,683,418,74,2014-07-12 04:21:31
73.22,57.9,0,676,414,58,2014-07-12 04:36:47
72.68,58.5,0,669,383,64,2014-07-12 04:52:03
72.5,59.6,0,670,373,67,2014-07-12 05:07:19
72.86,61.4,0,668,384,67,2014-07-12 05:23:22
73.76,60.3,0,674,426,64,2014-07-12 05:38:37
74.48,59.6,0,668,403,67,2014-07-12 05:53:52
74.66,59.4,0,653,397,57,2014-07-12 06:09:07
74.3,59.6,0,675,377,59,2014-07-12 06:24:22
74.3,60.2,0,659,376,59,2014-07-12 06:40:19
